SDATE,energy,temphigh,templow,is_holiday,wind,humidity,tempavg,hour,weekofyear,dayofweek,season
2019-06-15 18:00:00,52.796000000002095,25,22,1,19,59,23,18,24,6,2
2019-06-15 19:00:00,53.905999999988126,25,22,1,19,59,23,19,24,6,2
2019-06-15 20:00:00,106.1880000000092,25,22,1,19,59,23,20,24,6,2
2019-06-15 22:00:00,54.10899999999674,25,22,1,19,59,23,22,24,6,2
2019-06-15 23:00:00,54.0,25,22,1,19,59,23,23,24,6,2
2019-06-16 00:00:00,53.40600000000268,22,21,1,17,60,21,0,24,7,2
2019-06-16 01:00:00,53.796999999991385,22,21,1,17,60,21,1,24,7,2
2019-06-16 02:00:00,52.00000000001455,22,21,1,17,60,21,2,24,7,2
2019-06-16 03:00:00,51.390999999988715,22,21,1,17,60,21,3,24,7,2
2019-06-16 04:00:00,50.39900000000489,22,21,1,17,60,21,4,24,7,2
2019-06-16 05:00:00,51.0,22,21,1,17,60,21,5,24,7,2
2019-06-16 06:00:00,53.804000000003725,21,19,1,14,76,20,6,24,7,2
2019-06-16 07:00:00,58.905999999988126,21,19,1,14,76,20,7,24,7,2
2019-06-16 08:00:00,88.19700000001467,21,19,1,14,76,20,8,24,7,2
2019-06-16 09:00:00,101.79499999999825,21,19,1,14,76,20,9,24,7,2
2019-06-16 10:00:00,96.39899999999034,21,19,1,14,76,20,10,24,7,2
2019-06-16 11:00:00,85.51500000001397,21,19,1,14,76,20,11,24,7,2
2019-06-16 12:00:00,55.98599999998987,22,20,1,13,65,21,12,24,7,2
2019-06-16 13:00:00,56.90499999999884,22,20,1,13,65,21,13,24,7,2
2019-06-16 14:00:00,56.5,22,20,1,13,65,21,14,24,7,2
2019-06-16 15:00:00,53.195000000006985,22,20,1,13,65,21,15,24,7,2
2019-06-16 16:00:00,52.00199999999313,22,20,1,13,65,21,16,24,7,2
2019-06-16 17:00:00,53.20900000000256,22,20,1,13,65,21,17,24,7,2
2019-06-16 18:00:00,53.0,21,17,1,6,70,19,18,24,7,2
2019-06-16 19:00:00,54.98500000000058,21,17,1,6,70,19,19,24,7,2
2019-06-16 20:00:00,52.11600000000909,21,17,1,6,70,19,20,24,7,2
2019-06-16 21:00:00,51.08699999998499,21,17,1,6,70,19,21,24,7,2
2019-06-16 22:00:00,50.812000000005355,21,17,1,6,70,19,22,24,7,2
2019-06-16 23:00:00,49.5,21,17,1,6,70,19,23,24,7,2
2019-06-17 00:00:00,47.89800000000105,19,17,0,4,85,18,0,25,1,2
2019-06-17 01:00:00,48.2899999999936,19,17,0,4,85,18,1,25,1,2
2019-06-17 02:00:00,48.10900000001129,19,17,0,4,85,18,2,25,1,2
2019-06-17 03:00:00,47.5,19,17,0,4,85,18,3,25,1,2
2019-06-17 04:00:00,47.99999999998545,19,17,0,4,85,18,4,25,1,2
2019-06-17 05:00:00,64.20300000000861,19,17,0,4,85,18,5,25,1,2
2019-06-17 06:00:00,82.19599999999627,27,19,0,7,61,23,6,25,1,2
2019-06-17 07:00:00,104.4930000000022,27,19,0,7,61,23,7,25,1,2
2019-06-17 08:00:00,124.70299999999406,27,19,0,7,61,23,8,25,1,2
2019-06-17 09:00:00,141.7960000000021,27,19,0,7,61,23,9,25,1,2
2019-06-17 10:00:00,159.20400000001246,27,19,0,7,61,23,10,25,1,2
2019-06-17 11:00:00,157.90499999998428,27,19,0,7,61,23,11,25,1,2
2019-06-17 12:00:00,132.6020000000135,29,26,0,10,45,27,12,25,1,2
2019-06-17 13:00:00,127.59399999999734,29,26,0,10,45,27,13,25,1,2
2019-06-17 14:00:00,129.49199999999837,29,26,0,10,45,27,14,25,1,2
2019-06-17 15:00:00,126.60899999999674,29,26,0,10,45,27,15,25,1,2
2019-06-17 16:00:00,108.39100000000326,29,26,0,10,45,27,16,25,1,2
2019-06-17 17:00:00,76.81300000000921,29,26,0,10,45,27,17,25,1,2
2019-06-17 18:00:00,62.296999999991385,26,21,0,8,65,23,18,25,1,2
2019-06-17 19:00:00,59.804000000003725,26,21,0,8,65,23,19,25,1,2
2019-06-17 20:00:00,58.5859999999957,26,21,0,8,65,23,20,25,1,2
2019-06-17 21:00:00,57.8119999999908,26,21,0,8,65,23,21,25,1,2
2019-06-17 22:00:00,57.602000000013504,26,21,0,8,65,23,22,25,1,2
2019-06-17 23:00:00,56.5,26,21,0,8,65,23,23,25,1,2
2019-06-18 00:00:00,56.60099999999511,22,20,0,2,83,21,0,25,2,2
2019-06-18 01:00:00,54.39800000000105,22,20,0,2,83,21,1,25,2,2
2019-06-18 02:00:00,54.49300000000221,22,20,0,2,83,21,2,25,2,2
2019-06-18 03:00:00,54.0,22,20,0,2,83,21,3,25,2,2
2019-06-18 04:00:00,53.29799999999523,22,20,0,2,83,21,4,25,2,2
2019-06-18 05:00:00,54.81100000000151,22,20,0,2,83,21,5,25,2,2
2019-06-18 06:00:00,74.79700000000594,33,22,0,6,60,27,6,25,2,2
2019-06-18 07:00:00,132.90600000000268,33,22,0,6,60,27,7,25,2,2
2019-06-18 08:00:00,161.68799999999464,33,22,0,6,60,27,8,25,2,2
2019-06-18 09:00:00,144.40600000000268,33,22,0,6,60,27,9,25,2,2
2019-06-18 10:00:00,148.29799999999523,33,22,0,6,60,27,10,25,2,2
2019-06-18 11:00:00,149.19400000000314,33,22,0,6,60,27,11,25,2,2
2019-06-18 12:00:00,159.19599999999627,34,30,0,13,44,32,12,25,2,2
2019-06-18 13:00:00,130.51499999999942,34,30,0,13,44,32,13,25,2,2
2019-06-18 14:00:00,116.68799999999464,34,30,0,13,44,32,14,25,2,2
2019-06-18 15:00:00,128.21100000001024,34,30,0,13,44,32,15,25,2,2
2019-06-18 16:00:00,130.99899999999616,34,30,0,13,44,32,16,25,2,2
2019-06-18 17:00:00,104.99399999999149,34,30,0,13,44,32,17,25,2,2
2019-06-18 18:00:00,84.09300000000803,30,24,0,16,60,27,18,25,2,2
2019-06-18 19:00:00,65.11000000000058,30,24,0,16,60,27,19,25,2,2
2019-06-18 20:00:00,63.5060000000085,30,24,0,16,60,27,20,25,2,2
2019-06-18 21:00:00,61.39899999999034,30,24,0,16,60,27,21,25,2,2
2019-06-18 22:00:00,59.58699999999955,30,24,0,16,60,27,22,25,2,2
2019-06-18 23:00:00,59.50699999999779,30,24,0,16,60,27,23,25,2,2
2019-06-19 00:00:00,58.90600000000268,24,22,0,15,83,23,0,25,3,2
2019-06-19 01:00:00,56.89199999999256,24,22,0,15,83,23,1,25,3,2
2019-06-19 02:00:00,56.99900000001071,24,22,0,15,83,23,2,25,3,2
2019-06-19 03:00:00,56.09399999999732,24,22,0,15,83,23,3,25,3,2
2019-06-19 04:00:00,55.61600000000909,24,22,0,15,83,23,4,25,3,2
2019-06-19 05:00:00,175.38399999999092,24,22,0,15,83,23,5,25,3,2
2019-06-19 07:00:00,122.40699999999197,24,22,0,12,86,23,7,25,3,2
2019-06-19 08:00:00,141.3990000000049,24,22,0,12,86,23,8,25,3,2
2019-06-19 09:00:00,152.99800000000687,24,22,0,12,86,23,9,25,3,2
2019-06-19 10:00:00,126.89899999999034,24,22,0,12,86,23,10,25,3,2
2019-06-19 11:00:00,139.51500000001397,24,22,0,12,86,23,11,25,3,2
2019-06-19 12:00:00,142.39800000000105,26,23,0,14,79,24,12,25,3,2
2019-06-19 13:00:00,131.08699999998498,26,23,0,14,79,24,13,25,3,2
2019-06-19 14:00:00,125.01500000001397,26,23,0,14,79,24,14,25,3,2
2019-06-19 15:00:00,125.38399999999092,26,23,0,14,79,24,15,25,3,2
2019-06-19 16:00:00,123.2100000000064,26,23,0,14,79,24,16,25,3,2
2019-06-19 17:00:00,124.70299999999408,26,23,0,14,79,24,17,25,3,2
2019-06-19 18:00:00,81.09399999999732,24,22,0,8,84,23,18,25,3,2
2019-06-19 19:00:00,68.20299999999406,24,22,0,8,84,23,19,25,3,2
2019-06-19 20:00:00,64.89100000000326,24,22,0,8,84,23,20,25,3,2
2019-06-19 21:00:00,63.10899999999674,24,22,0,8,84,23,21,25,3,2
2019-06-19 22:00:00,60.095000000015716,24,22,0,8,84,23,22,25,3,2
2019-06-19 23:00:00,59.70199999999022,24,22,0,8,84,23,23,25,3,2
2019-06-20 00:00:00,58.90000000000873,22,21,0,4,89,21,0,25,4,2
2019-06-20 01:00:00,57.70200000000477,22,21,0,4,89,21,1,25,4,2
2019-06-20 02:00:00,57.694999999992426,22,21,0,4,89,21,2,25,4,2
2019-06-20 03:00:00,57.59399999999732,22,21,0,4,89,21,3,25,4,2
2019-06-20 04:00:00,56.90600000000268,22,21,0,4,89,21,4,25,4,2
2019-06-20 05:00:00,75.89999999999418,22,21,0,4,89,21,5,25,4,2
2019-06-20 06:00:00,93.20900000000258,30,22,0,4,77,26,6,25,4,2
2019-06-20 07:00:00,132.98500000000058,30,22,0,4,77,26,7,25,4,2
2019-06-20 08:00:00,207.81199999999083,30,22,0,4,77,26,8,25,4,2
2019-06-20 09:00:00,188.70300000000861,30,22,0,4,77,26,9,25,4,2
2019-06-20 10:00:00,167.68899999999852,30,22,0,4,77,26,10,25,4,2
2019-06-20 11:00:00,242.51400000001013,30,22,0,4,77,26,11,25,4,2
2019-06-20 12:00:00,240.18899999998393,34,30,0,4,50,32,12,25,4,2
2019-06-20 13:00:00,210.10800000000745,34,30,0,4,50,32,13,25,4,2
2019-06-20 14:00:00,183.1889999999985,34,30,0,4,50,32,14,25,4,2
2019-06-20 15:00:00,128.60800000000745,34,30,0,4,50,32,15,25,4,2
2019-06-20 16:00:00,112.59500000000115,34,30,0,4,50,32,16,25,4,2
2019-06-20 17:00:00,86.20199999999022,34,30,0,4,50,32,17,25,4,2
2019-06-20 18:00:00,68.70299999999406,34,24,0,8,71,29,18,25,4,2
2019-06-20 19:00:00,66.59400000001187,34,24,0,8,71,29,19,25,4,2
2019-06-20 20:00:00,66.20399999999792,34,24,0,8,71,29,20,25,4,2
2019-06-20 21:00:00,63.70200000000477,34,24,0,8,71,29,21,25,4,2
2019-06-20 22:00:00,62.789999999993604,34,24,0,8,71,29,22,25,4,2
2019-06-20 23:00:00,60.913000000000466,34,24,0,8,71,29,23,25,4,2
2019-06-21 00:00:00,120.79699999999139,24,24,0,11,85,24,0,25,5,2
2019-06-21 02:00:00,58.09500000000117,24,24,0,11,85,24,2,25,5,2
2019-06-21 03:00:00,58.40500000001339,24,24,0,11,85,24,3,25,5,2
2019-06-21 04:00:00,58.001000000003856,24,24,0,11,85,24,4,25,5,2
2019-06-21 05:00:00,86.19499999999243,24,24,0,11,85,24,5,25,5,2
2019-06-21 06:00:00,80.39800000000105,29,24,0,19,67,26,6,25,5,2
2019-06-21 07:00:00,132.40600000000268,29,24,0,19,67,26,7,25,5,2
2019-06-21 08:00:00,240.0939999999973,29,24,0,19,67,26,8,25,5,2
2019-06-21 09:00:00,196.4060000000027,29,24,0,19,67,26,9,25,5,2
2019-06-21 10:00:00,195.39099999998868,29,24,0,19,67,26,10,25,5,2
2019-06-21 11:00:00,214.20400000001246,29,24,0,19,67,26,11,25,5,2
2019-06-21 12:00:00,212.20299999999406,30,27,0,21,38,28,12,25,5,2
2019-06-21 13:00:00,207.20199999999022,30,27,0,21,38,28,13,25,5,2
2019-06-21 14:00:00,193.99200000001292,30,27,0,21,38,28,14,25,5,2
2019-06-21 15:00:00,193.39899999999034,30,27,0,21,38,28,15,25,5,2
2019-06-21 16:00:00,180.70300000000861,30,27,0,21,38,28,16,25,5,2
2019-06-21 17:00:00,94.40599999998813,30,27,0,21,38,28,17,25,5,2
2019-06-21 18:00:00,60.501000000018394,27,22,0,9,44,24,18,25,5,2
2019-06-21 19:00:00,57.40499999999884,27,22,0,9,44,24,19,25,5,2
2019-06-21 20:00:00,55.09399999998277,27,22,0,9,44,24,20,25,5,2
2019-06-21 21:00:00,50.602000000013504,27,22,0,9,44,24,21,25,5,2
2019-06-21 22:00:00,49.889999999999425,27,22,0,9,44,24,22,25,5,2
2019-06-21 23:00:00,49.10199999999895,27,22,0,9,44,24,23,25,5,2
2019-06-22 00:00:00,47.203999999997905,22,20,1,4,70,21,0,25,6,2
2019-06-22 01:00:00,95.60099999999512,22,20,1,4,70,21,1,25,6,2
2019-06-22 03:00:00,47.00700000001234,22,20,1,4,70,21,3,25,6,2
2019-06-22 04:00:00,46.59399999998277,22,20,1,4,70,21,4,25,6,2
2019-06-22 05:00:00,46.90600000001723,22,20,1,4,70,21,5,25,6,2
2019-06-22 06:00:00,49.296999999991385,32,22,1,6,41,27,6,25,6,2
2019-06-22 07:00:00,59.89100000000327,32,22,1,6,41,27,7,25,6,2
2019-06-22 08:00:00,64.10899999999674,32,22,1,6,41,27,8,25,6,2
2019-06-22 09:00:00,66.28900000000431,32,22,1,6,41,27,9,25,6,2
2019-06-22 10:00:00,96.89999999999418,32,22,1,6,41,27,10,25,6,2
2019-06-22 11:00:00,87.40600000000268,32,22,1,6,41,27,11,25,6,2
2019-06-22 12:00:00,67.70200000000477,35,32,1,6,26,33,12,25,6,2
2019-06-22 13:00:00,54.289999999993604,35,32,1,6,26,33,13,25,6,2
2019-06-22 14:00:00,54.81100000000151,35,32,1,6,26,33,14,25,6,2
2019-06-22 15:00:00,67.89900000000489,35,32,1,6,26,33,15,25,6,2
2019-06-22 16:00:00,70.5,35,32,1,6,26,33,16,25,6,2
2019-06-22 17:00:00,82.09399999999732,35,32,1,6,26,33,17,25,6,2
2019-06-22 18:00:00,85.81200000000536,34,24,1,8,51,29,18,25,6,2
2019-06-22 19:00:00,73.59399999998277,34,24,1,8,51,29,19,25,6,2
2019-06-22 20:00:00,74.10100000000966,34,24,1,8,51,29,20,25,6,2
2019-06-22 21:00:00,72.39899999999034,34,24,1,8,51,29,21,25,6,2
2019-06-22 22:00:00,69.79800000000978,34,24,1,8,51,29,22,25,6,2
2019-06-22 23:00:00,68.90499999999884,34,24,1,8,51,29,23,25,6,2
2019-06-23 00:00:00,69.08699999999953,25,21,1,3,77,23,0,25,7,2
2019-06-23 01:00:00,139.60899999999674,25,21,1,3,77,23,1,25,7,2
2019-06-23 03:00:00,68.6020000000135,25,21,1,3,77,23,3,25,7,2
2019-06-23 04:00:00,69.88999999998487,25,21,1,3,77,23,4,25,7,2
2019-06-23 05:00:00,71.80600000001141,25,21,1,3,77,23,5,25,7,2
2019-06-23 06:00:00,70.49899999999616,31,25,1,12,54,28,6,25,7,2
2019-06-23 07:00:00,160.10800000000745,31,25,1,12,54,28,7,25,7,2
2019-06-23 09:00:00,81.48599999998987,31,25,1,12,54,28,9,25,7,2
2019-06-23 10:00:00,83.01400000001013,31,25,1,12,54,28,10,25,7,2
2019-06-23 11:00:00,90.5,31,25,1,12,54,28,11,25,7,2
2019-06-23 12:00:00,106.5879999999888,32,29,1,19,36,30,12,25,7,2
2019-06-23 13:00:00,82.39800000000105,32,29,1,19,36,30,13,25,7,2
2019-06-23 14:00:00,72.80499999999302,32,29,1,19,36,30,14,25,7,2
2019-06-23 15:00:00,71.70300000000861,32,29,1,19,36,30,15,25,7,2
2019-06-23 16:00:00,72.20199999999022,32,29,1,19,36,30,16,25,7,2
2019-06-23 17:00:00,73.79700000000594,32,29,1,19,36,30,17,25,7,2
2019-06-23 18:00:00,70.00100000000384,29,23,1,10,60,26,18,25,7,2
2019-06-23 19:00:00,71.70199999999022,29,23,1,10,60,26,19,25,7,2
2019-06-23 20:00:00,73.5010000000184,29,23,1,10,60,26,20,25,7,2
2019-06-23 21:00:00,72.40499999999884,29,23,1,10,60,26,21,25,7,2
2019-06-23 22:00:00,71.69599999999627,29,23,1,10,60,26,22,25,7,2
2019-06-23 23:00:00,143.8979999999865,29,23,1,10,60,26,23,25,7,2
2019-06-24 01:00:00,70.39900000000489,24,22,0,6,73,23,1,26,1,2
2019-06-24 02:00:00,69.99900000001071,24,22,0,6,73,23,2,26,1,2
2019-06-24 03:00:00,68.0,24,22,0,6,73,23,3,26,1,2
2019-06-24 04:00:00,69.90599999998813,24,22,0,6,73,23,4,26,1,2
2019-06-24 05:00:00,103.39100000000326,24,22,0,6,73,23,5,26,1,2
2019-06-24 06:00:00,156.89100000000326,36,23,0,6,43,29,6,26,1,2
2019-06-24 07:00:00,173.31200000000536,36,23,0,6,43,29,7,26,1,2
2019-06-24 08:00:00,249.70399999999793,36,23,0,6,43,29,8,26,1,2
2019-06-24 09:00:00,271.7030000000086,36,23,0,6,43,29,9,26,1,2
2019-06-24 10:00:00,341.0,36,23,0,6,43,29,10,26,1,2
2019-06-24 11:00:00,290.5929999999935,36,23,0,6,43,29,11,26,1,2
2019-06-24 12:00:00,282.7969999999914,38,34,0,16,25,36,12,26,1,2
2019-06-24 13:00:00,251.79800000000978,38,34,0,16,25,36,13,26,1,2
2019-06-24 14:00:00,241.09299999999348,38,34,0,16,25,36,14,26,1,2
2019-06-24 15:00:00,245.92100000000212,38,34,0,16,25,36,15,26,1,2
2019-06-24 16:00:00,254.8910000000032,38,34,0,16,25,36,16,26,1,2
2019-06-24 17:00:00,211.5,38,34,0,16,25,36,17,26,1,2
2019-06-24 18:00:00,208.68899999998393,34,28,0,19,44,31,18,26,1,2
2019-06-24 19:00:00,206.73300000000745,34,28,0,19,44,31,19,26,1,2
2019-06-24 20:00:00,190.3760000000184,34,28,0,19,44,31,20,26,1,2
2019-06-24 21:00:00,182.90599999998813,34,28,0,19,44,31,21,26,1,2
2019-06-24 22:00:00,181.10799999997835,34,28,0,19,44,31,22,26,1,2
2019-06-24 23:00:00,180.69000000003143,34,28,0,19,44,31,23,26,1,2
2019-06-25 00:00:00,178.40499999999884,28,24,0,9,56,26,0,26,2,2
2019-06-25 01:00:00,178.5,28,24,0,9,56,26,1,26,2,2
2019-06-25 02:00:00,177.48499999998603,28,24,0,9,56,26,2,26,2,2
2019-06-25 03:00:00,178.81300000002375,28,24,0,9,56,26,3,26,2,2
2019-06-25 04:00:00,177.20199999999022,28,24,0,9,56,26,4,26,2,2
2019-06-25 05:00:00,217.90699999997742,28,24,0,9,56,26,5,26,2,2
2019-06-25 06:00:00,215.1710000000021,34,26,0,10,46,30,6,26,2,2
2019-06-25 07:00:00,242.21900000001187,34,26,0,10,46,30,7,26,2,2
2019-06-25 08:00:00,304.7980000000098,34,26,0,10,46,30,8,26,2,2
2019-06-25 09:00:00,293.1079999999783,34,26,0,10,46,30,9,26,2,2
2019-06-25 10:00:00,345.2970000000205,34,26,0,10,46,30,10,26,2,2
2019-06-25 11:00:00,395.1079999999783,34,26,0,10,46,30,11,26,2,2
2019-06-25 12:00:00,397.9700000000011,35,31,0,21,39,33,12,26,2,2
2019-06-25 13:00:00,373.10899999999674,35,31,0,21,39,33,13,26,2,2
2019-06-25 14:00:00,365.7980000000098,35,31,0,21,39,33,14,26,2,2
2019-06-25 15:00:00,383.7969999999914,35,31,0,21,39,33,15,26,2,2
2019-06-25 16:00:00,364.60900000002584,35,31,0,21,39,33,16,26,2,2
2019-06-25 17:00:00,114.21699999997509,35,31,0,21,39,33,17,26,2,2
2019-06-25 18:00:00,109.39200000002165,31,27,0,22,54,29,18,26,2,2
2019-06-25 19:00:00,89.39100000000326,31,27,0,22,54,29,19,26,2,2
2019-06-25 20:00:00,74.51599999997416,31,27,0,22,54,29,20,26,2,2
2019-06-25 21:00:00,70.39100000003236,31,27,0,22,54,29,21,26,2,2
2019-06-25 22:00:00,69.27999999996973,31,27,0,22,54,29,22,26,2,2
2019-06-25 23:00:00,66.2039999999979,31,27,0,22,54,29,23,26,2,2
2019-06-26 00:00:00,65.71800000002258,27,22,0,10,60,24,0,26,3,2
2019-06-26 01:00:00,65.79800000000978,27,22,0,10,60,24,1,26,3,2
2019-06-26 02:00:00,63.77999999996973,27,22,0,10,60,24,2,26,3,2
2019-06-26 03:00:00,63.625,27,22,0,10,60,24,3,26,3,2
2019-06-26 04:00:00,64.5789999999979,27,22,0,10,60,24,4,26,3,2
2019-06-26 05:00:00,107.2960000000021,27,22,0,10,60,24,5,26,3,2
2019-06-26 06:00:00,132.90700000000652,31,23,0,12,53,27,6,26,3,2
2019-06-26 07:00:00,178.10899999999674,31,23,0,12,53,27,7,26,3,2
2019-06-26 08:00:00,325.2970000000205,31,23,0,12,53,27,8,26,3,2
2019-06-26 09:00:00,300.81199999997625,31,23,0,12,53,27,9,26,3,2
2019-06-26 10:00:00,299.2970000000205,31,23,0,12,53,27,10,26,3,2
2019-06-26 11:00:00,288.5,31,23,0,12,53,27,11,26,3,2
2019-06-26 12:00:00,298.3899999999848,33,29,0,17,42,31,12,26,3,2
2019-06-26 13:00:00,238.71799999999348,33,29,0,17,42,31,13,26,3,2
2019-06-26 14:00:00,227.29899999999907,33,29,0,17,42,31,14,26,3,2
2019-06-26 15:00:00,223.6710000000021,33,29,0,17,42,31,15,26,3,2
2019-06-26 16:00:00,164.32699999999022,33,29,0,17,42,31,16,26,3,2
2019-06-26 17:00:00,62.095000000001164,33,29,0,17,42,31,17,26,3,2
2019-06-26 18:00:00,59.89000000001397,29,25,0,17,59,27,18,26,3,2
2019-06-26 19:00:00,58.095000000001164,29,25,0,17,59,27,19,26,3,2
2019-06-26 20:00:00,57.40600000001723,29,25,0,17,59,27,20,26,3,2
2019-06-26 21:00:00,57.60899999999674,29,25,0,17,59,27,21,26,3,2
2019-06-26 22:00:00,55.406999999977415,29,25,0,17,59,27,22,26,3,2
2019-06-26 23:00:00,53.49799999999231,29,25,0,17,59,27,23,26,3,2
2019-06-27 00:00:00,53.673000000009786,25,22,0,5,86,23,0,26,4,2
2019-06-27 01:00:00,53.72000000003027,25,22,0,5,86,23,1,26,4,2
2019-06-27 02:00:00,53.38899999996647,25,22,0,5,86,23,2,26,4,2
2019-06-27 03:00:00,52.31300000002375,25,22,0,5,86,23,3,26,4,2
2019-06-27 04:00:00,54.20299999997951,25,22,0,5,86,23,4,26,4,2
2019-06-27 05:00:00,120.28200000000652,25,22,0,5,86,23,5,26,4,2
2019-06-27 06:00:00,152.40600000001723,34,23,0,5,54,28,6,26,4,2
2019-06-27 07:00:00,219.1089999999676,34,23,0,5,54,28,7,26,4,2
2019-06-27 08:00:00,307.0000000000291,34,23,0,5,54,28,8,26,4,2
2019-06-27 09:00:00,284.18699999997625,34,23,0,5,54,28,9,26,4,2
2019-06-27 10:00:00,282.0020000000077,34,23,0,5,54,28,10,26,4,2
2019-06-27 11:00:00,293.90499999999884,34,23,0,5,54,28,11,26,4,2
2019-06-27 12:00:00,302.81099999998696,35,32,0,10,33,33,12,26,4,2
2019-06-27 13:00:00,517.485000000015,35,32,0,10,33,33,13,26,4,2
2019-06-27 15:00:00,291.4219999999914,35,32,0,10,33,33,15,26,4,2
2019-06-27 16:00:00,272.5929999999935,35,32,0,10,33,33,16,26,4,2
2019-06-27 17:00:00,129.17300000000978,35,32,0,10,33,33,17,26,4,2
2019-06-27 18:00:00,111.81300000002375,32,27,0,10,51,29,18,26,4,2
2019-06-27 19:00:00,80.70299999997951,32,27,0,10,51,29,19,26,4,2
2019-06-27 20:00:00,65.01399999999558,32,27,0,10,51,29,20,26,4,2
2019-06-27 21:00:00,64.09500000003027,32,27,0,10,51,29,21,26,4,2
2019-06-27 22:00:00,61.59299999996437,32,27,0,10,51,29,22,26,4,2
2019-06-27 23:00:00,56.89100000000326,32,27,0,10,51,29,23,26,4,2
2019-06-28 00:00:00,56.90800000002491,29,26,0,11,53,27,0,26,5,2
2019-06-28 01:00:00,57.703000000008615,29,26,0,11,53,27,1,26,5,2
2019-06-28 02:00:00,55.70199999996111,29,26,0,11,53,27,2,26,5,2
2019-06-28 03:00:00,55.79800000003889,29,26,0,11,53,27,3,26,5,2
2019-06-28 04:00:00,55.390999999974156,29,26,0,11,53,27,4,26,5,2
2019-06-28 05:00:00,170.10900000002587,29,26,0,11,53,27,5,26,5,2
2019-06-28 06:00:00,264.0929999999935,29,27,0,11,61,28,6,26,5,2
2019-06-28 07:00:00,303.09399999998277,29,27,0,11,61,28,7,26,5,2
2019-06-28 08:00:00,348.31200000000536,29,27,0,11,61,28,8,26,5,2
2019-06-28 09:00:00,338.7029999999795,29,27,0,11,61,28,9,26,5,2
2019-06-28 10:00:00,279.7820000000065,29,27,0,11,61,28,10,26,5,2
2019-06-28 11:00:00,273.60900000002584,29,27,0,11,61,28,11,26,5,2
2019-06-28 12:00:00,296.59399999998277,32,29,0,8,46,30,12,26,5,2
2019-06-28 13:00:00,280.81099999998696,32,29,0,8,46,30,13,26,5,2
2019-06-28 14:00:00,280.704000000027,32,29,0,8,46,30,14,26,5,2
2019-06-28 15:00:00,274.2030000000086,32,29,0,8,46,30,15,26,5,2
2019-06-28 16:00:00,144.09299999996438,32,29,0,8,46,30,16,26,5,2
2019-06-28 17:00:00,94.01600000000326,32,29,0,8,46,30,17,26,5,2
2019-06-28 18:00:00,69.09299999999348,30,24,0,10,64,27,18,26,5,2
2019-06-28 19:00:00,60.58000000001631,30,24,0,10,64,27,19,26,5,2
2019-06-28 20:00:00,59.62299999999232,30,24,0,10,64,27,20,26,5,2
2019-06-28 21:00:00,55.7840000000142,30,24,0,10,64,27,21,26,5,2
2019-06-28 22:00:00,57.40399999998044,30,24,0,10,64,27,22,26,5,2
2019-06-28 23:00:00,56.60899999999674,30,24,0,10,64,27,23,26,5,2
2019-06-29 00:00:00,55.98500000001514,25,22,1,7,78,23,0,26,6,2
2019-06-29 01:00:00,55.39199999999255,25,22,1,7,78,23,1,26,6,2
2019-06-29 02:00:00,53.217999999993474,25,22,1,7,78,23,2,26,6,2
2019-06-29 03:00:00,53.39000000001397,25,22,1,7,78,23,3,26,6,2
2019-06-29 04:00:00,53.90599999998812,25,22,1,7,78,23,4,26,6,2
2019-06-29 05:00:00,54.18900000001304,25,22,1,7,78,23,5,26,6,2
2019-06-29 06:00:00,116.625,33,24,1,9,60,28,6,26,6,2
2019-06-29 08:00:00,67.59299999999348,33,24,1,9,60,28,8,26,6,2
2019-06-29 09:00:00,78.28200000000652,33,24,1,9,60,28,9,26,6,2
2019-06-29 10:00:00,90.42199999999139,33,24,1,9,60,28,10,26,6,2
2019-06-29 11:00:00,160.57800000000861,33,24,1,9,60,28,11,26,6,2
2019-06-29 13:00:00,70.12299999999232,35,32,1,23,27,33,13,26,6,2
2019-06-29 14:00:00,66.89199999999255,35,32,1,23,27,33,14,26,6,2
2019-06-29 15:00:00,57.296000000002095,35,32,1,23,27,33,15,26,6,2
2019-06-29 16:00:00,58.314000000013046,35,32,1,23,27,33,16,26,6,2
2019-06-29 17:00:00,114.57699999999022,35,32,1,23,27,33,17,26,6,2
2019-06-29 19:00:00,56.203000000008615,33,25,1,15,32,29,19,26,6,2
2019-06-29 20:00:00,55.687999999994645,33,25,1,15,32,29,20,26,6,2
2019-06-29 21:00:00,56.53200000000652,33,25,1,15,32,29,21,26,6,2
2019-06-29 22:00:00,54.49799999999231,33,25,1,15,32,29,22,26,6,2
2019-06-29 23:00:00,53.67399999999908,33,25,1,15,32,29,23,26,6,2
2019-06-30 00:00:00,54.5,27,23,1,9,54,25,0,26,7,2
2019-06-30 01:00:00,54.404999999998836,27,23,1,9,54,25,1,26,7,2
2019-06-30 02:00:00,54.11100000003353,27,23,1,9,54,25,2,26,7,2
2019-06-30 03:00:00,53.60699999995994,27,23,1,9,54,25,3,26,7,2
2019-06-30 04:00:00,53.703000000008615,27,23,1,9,54,25,4,26,7,2
2019-06-30 05:00:00,53.89200000002166,27,23,1,9,54,25,5,26,7,2
2019-06-30 06:00:00,54.18699999997625,31,24,1,6,53,27,6,26,7,2
2019-06-30 07:00:00,62.203000000008615,31,24,1,6,53,27,7,26,7,2
2019-06-30 08:00:00,67.40599999998813,31,24,1,6,53,27,8,26,7,2
2019-06-30 09:00:00,65.59500000003027,31,24,1,6,53,27,9,26,7,2
2019-06-30 10:00:00,64.92099999997299,31,24,1,6,53,27,10,26,7,2
